"feature_id","gene_id","transcript_id","mean_norm_WT","mean_norm_mutant","a.value","m.value_TCC_raw","log2FC_mut_vs_WT","p.value","q.value","rank","estimatedDEG","direction","abs_log2FC_gt1"
"Os04g0593800","Os04g0593800","Os04t0593800-01",10.8133223908965,15.116124064008,3.67637715660802,0.48327840561433,0.48327840561433,0.0131405819995813,0.0615239360189206,9578,0,"NS",FALSE
"Os04g0594000","Os04g0594000","Os04t0594000-01",26.8874612095718,22.5535441628461,4.62207194538817,-0.253579375557822,-0.253579375557822,0.100542949298639,0.257908020726929,17482,0,"NS",FALSE
"Os04g0594050","Os04g0594050","Os04t0594050-00",0.207312247826864,1.25156076495136,-0.973197202626902,2.59385108026005,2.59385108026005,0.00401749417998898,0.0253854458232247,7097,1,"up",TRUE
"Os04g0594100","Os04g0594100","Os04t0594100-01",0.14092144681634,0.365640992281287,-2.13926858839119,1.37553662914385,1.37553662914385,0.0955096663839168,0.248624326601032,17218,0,"NS",TRUE
"Os04g0594400","Os04g0594400","Os04t0594400-01",82.8388799933274,97.0648190352828,6.48655636300926,0.228640440208446,0.228640440208446,0.0434542511105354,0.144750786411684,13462,0,"NS",FALSE
"Os04g0594500","Os04g0594500","Os04t0594500-01",0.244871991384511,0.0837915524483368,-2.8034758567915,-1.54715105771642,-1.54715105771642,0.329682418168899,0.54560575533287,27084,0,"NS",TRUE
"Os04g0594700","Os04g0594700","Os04t0594700-00",0,0,-6.47842536124147,-1.1895279891416,-1.1895279891416,1,1,43851.5,0,"NS",TRUE
"Os04g0594800","Os04g0594800","Os04t0594800-01",28.4177744632817,3.08372355392746,3.22669755364667,-3.2040482312973,-3.2040482312973,8.56886854122395e-10,8.67409347319745e-08,443,1,"down",TRUE
"Os04g0595125","Os04g0595125","Os04t0595125-00",0.852955800353244,0.19618304909296,-1.28959240643113,-2.12027059090308,-2.12027059090308,0.0177593280693932,0.0767022351867349,10383,0,"NS",TRUE
"Os04g0595450","Os04g0595450","Os04t0595450-00",0.077737793323312,0,-6.47842536124147,-2.38794932173757,-2.38794932173757,0.0752412799897706,0.209851491336146,15920.5,0,"NS",TRUE
"Os04g0595583","Os04g0595583","Os04t0595583-00",0.337420987137011,0.794951220183105,-0.949220071610365,1.23631662629271,1.23631662629271,0.212456596504983,0.41869495116104,22755,0,"NS",TRUE
"Os04g0596200","Os04g0596200","Os04t0596200-01",148.412213434083,217.619739798254,7.48956581384345,0.552199604169567,0.552199604169567,0.231819341028972,0.442822735095554,23476,0,"NS",FALSE
"Os04g0596300","Os04g0596300","Os04t0596300-01",47.068897889308,39.1505883615628,5.42383212573253,-0.265740084209138,-0.265740084209138,0.114485447223608,0.282335316503271,18184,0,"NS",FALSE
"Os04g0596350","Os04g0596350","Os04t0596350-00",10.9320512506116,9.61113685177376,3.35759965671332,-0.185785133340949,-0.185785133340949,0.343940810769791,0.561575886333898,27465,0,"NS",FALSE
"Os04g0596300.1","Os04g0596300","Os04t0596300-02",1.19013736283067,2.55985468387077,0.803595005089214,1.10493381901475,1.10493381901475,0.0574034057139418,0.175067894847389,14704,0,"NS",TRUE
"Os04g0596400","Os04g0596400","Os04t0596400-01",185.99118082317,173.174163042556,7.48758514761337,-0.103010513179358,-0.103010513179358,0.249736735320419,0.46361956278808,24156,0,"NS",FALSE
"Os04g0596500","Os04g0596500","Os04t0596500-02",5.13140324450939,3.66122514036574,2.11583994726494,-0.487026909986188,-0.487026909986188,0.0906899132577196,0.239652237485514,16970,0,"NS",FALSE
"Os04g0596500.1","Os04g0596500","Os04t0596500-01",5.98716925417059,4.83138052792941,2.42715477073624,-0.309438568643509,-0.309438568643509,0.276504748141964,0.487117053399612,25455,0,"NS",FALSE
"Os04g0596900","Os04g0596900","Os04t0596900-00",0,0.215278672298742,-6.47842536124147,2.66793867028078,2.66793867028078,0.0139970161373169,0.0640251713621233,9786,0,"NS",TRUE
"Os04g0597000","Os04g0597000","Os04t0597000-02",210.284678358273,235.967487839288,7.79932210598052,0.166244358252229,0.166244358252229,0.0105242060339932,0.0525963997981045,8973,0,"NS",FALSE
"Os04g0597000.1","Os04g0597000","Os04t0597000-01",61.9629941868678,67.7425420192448,6.01766258715742,0.128655264581629,0.128655264581629,0.118814684108017,0.287567924818884,18389,0,"NS",FALSE
"Os04g0597300","Os04g0597300","Os04t0597300-01",1.48305377336867,0.259496994378905,-0.688819678723099,-2.51478117496769,-2.51478117496769,2.05192729342395e-05,0.000400594808647381,2297,1,"down",TRUE
"Os04g0597400","Os04g0597400","Os04t0597400-00",0.0677487732391584,0,-6.47842536124147,-2.1895279891416,-2.1895279891416,0.0752412779061905,0.209851491336146,15859.5,0,"NS",TRUE
"Os04g0597501","Os04g0597501","Os04t0597501-00",0.11744669089391,0.0532485780707354,-3.66051760927245,-1.14119115963046,-1.14119115963046,0.510755798006412,0.718860564073314,31819,0,"NS",TRUE
"Os04g0597534","Os04g0597534","Os04t0597534-00",0.083572304274331,0,-6.47842536124147,-2.49235808075874,-2.49235808075874,0.075241281206774,0.209851491336146,15955.5,0,"NS",TRUE
"Os04g0597600","Os04g0597600","Os04t0597600-01",0.232331171951936,0.223436490634686,-2.13390431814156,-0.0563179145384503,-0.0563179145384503,0.924735674964009,1,41113,0,"NS",FALSE
"Os04g0597600.1","Os04g0597600","Os04t0597600-02",0.380285639625957,0.409717771213324,-1.34107112944947,0.107547009192177,0.107547009192177,0.828221529162747,0.958051080913515,38767,0,"NS",FALSE
"Os04g0597700","Os04g0597700","Os04t0597700-01",0,0.0362498586766178,-6.47842536124147,0.0977805475562032,0.0977805475562032,0.271788156338193,0.481258985105705,25075.5,0,"NS",FALSE
"Os04g0597800","Os04g0597800","Os04t0597800-01",1.84614327168232,1.06908149244196,0.490443174006228,-0.788142690051244,-0.788142690051244,0.114694879515009,0.282742959538842,18191,0,"NS",FALSE
"Os04g0597816","Os04g0597816","Os04t0597816-00",0,0.0355449758731202,-6.47842536124147,0.0694508325165337,0.0694508325165337,0.271788154704656,0.481258985105705,25031,0,"NS",FALSE
"Os04g0597866","Os04g0597866","Os04t0597866-01",21.4079294383478,30.968248846823,4.68639563065494,0.532644539731699,0.532644539731699,0.0193160299759735,0.0818335425831419,10585,0,"NS",FALSE
"Os04g0597900","Os04g0597900","Os04t0597900-00",1.61535775313031,3.19525418069367,1.18389220758353,0.984076987484372,0.984076987484372,0.0811714824352514,0.22152227107634,16432,0,"NS",FALSE
"Os04g0598000","Os04g0598000","Os04t0598000-01",2147.08800235708,1549.95320087313,10.8330872744094,-0.470156668350405,-0.470156668350405,0.00114573889491174,0.00976796863182928,5260,1,"down",FALSE
"Os04g0598200","Os04g0598200","Os04t0598200-00",710.561587991026,789.276845918201,9.5486017536846,0.151571726593801,0.151571726593801,0.137592374761325,0.315497901201454,19557,0,"NS",FALSE
"Os04g0598300","Os04g0598300","Os04t0598300-01",0.660254270462787,0.17529943147789,-1.55550657245258,-1.91320041040835,-1.91320041040835,0.108339485759705,0.272025531187355,17859,0,"NS",TRUE
"Os04g0598500","Os04g0598500","Os04t0598500-01",9.02696844781636,9.36624484981006,3.20085615889145,0.0532291883550058,0.0532291883550058,0.973667351530616,1,42214,0,"NS",FALSE
"Os04g0598600","Os04g0598600","Os04t0598600-00",1.74025213322392,1.76692077698216,0.810266849493139,0.0219410121258614,0.0219410121258614,0.868395918160997,0.979977516583918,39738,0,"NS",FALSE
"Os04g0598500.1","Os04g0598500","Os04t0598500-02",3.00350370605198,2.97806396747425,1.58051059335699,-0.0122717013274432,-0.0122717013274432,0.914367402061154,1,40884,0,"NS",FALSE
"Os04g0598800","Os04g0598800","Os04t0598800-01",0.544883444423182,0.486002705105607,-0.958472094337506,-0.164983313225321,-0.164983313225321,0.902148823044724,0.995814547841717,40626,0,"NS",FALSE
"Os04g0598900","Os04g0598900","Os04t0598900-01",0.191733388948918,0.590394659124219,-1.57153746290343,1.62257807689835,1.62257807689835,0.546861406661954,0.748761996835267,32752,0,"NS",TRUE
"Os04g0599000","Os04g0599000","Os04t0599000-01",29.7292573032504,26.6996581587086,4.81628044147351,-0.155062151361102,-0.155062151361102,0.196462341315897,0.404878549355244,21760,0,"NS",FALSE
"Os04g0599000.1","Os04g0599000","Os04t0599000-02",7.28411372858061,7.80587019950866,2.91465646032121,0.0998060253873301,0.0998060253873301,0.845887284991439,0.969607111296868,39122,0,"NS",FALSE
"Os04g0599100","Os04g0599100","Os04t0599100-01",159.443495611034,123.026990496341,7.12986624154862,-0.374070386507347,-0.374070386507347,0.00026079080815744,0.00312044923889105,3747,1,"down",FALSE
"Os04g0599200","Os04g0599200","Os04t0599200-00",0.603989068923721,0.986518483483263,-0.373493834218021,0.707823641947393,0.707823641947393,0.299218778884704,0.512339324944852,26190,0,"NS",FALSE
"Os04g0599300","Os04g0599300","Os04t0599300-01",822.60028830227,258.329818491899,8.84855906873817,-1.670977397012,-1.670977397012,4.51943651392267e-08,2.43009125935669e-06,834,1,"down",TRUE
"Os04g0599400","Os04g0599400","Os04t0599400-01",69.0312075736726,74.8052147553672,6.16712187853738,0.115890123713837,0.115890123713837,0.520400992948429,0.727866699762316,32062,0,"NS",FALSE
"Os04g0599650","Os04g0599650","Os04t0599650-00",14.854874164414,18.729828261001,4.06006512255261,0.334401287009407,0.334401287009407,0.0212349071117018,0.0874674542589471,10887,0,"NS",FALSE
"Os04g0599675","Os04g0599675","Os04t0599675-00",0.246875975210601,0.571423396287233,-1.41275481781953,1.21077365987792,1.21077365987792,0.221329209684933,0.430616824855999,23048,0,"NS",TRUE
"Os04g0599700","Os04g0599700","Os04t0599700-01",32.6496095685541,35.7972239677542,5.09538482105666,0.132781972738751,0.132781972738751,0.224590799111212,0.434774435369877,23165,0,"NS",FALSE
"Os04g0599800","Os04g0599800","Os04t0599800-01",36.1372690962772,52.3519926075919,5.44279406244827,0.534756964228825,0.534756964228825,0.0198868010377283,0.0836745830114364,10658,0,"NS",FALSE
"Os04g0599800.1","Os04g0599800","Os04t0599800-02",53.6010025600555,81.737297484816,6.04855535938434,0.608734558415415,0.608734558415415,0.00718461485450874,0.0393438598773464,8189,1,"up",FALSE
"Os04g0599900","Os04g0599900","Os04t0599900-01",67.6830743389457,75.3681637416429,6.15830326706758,0.155160142645146,0.155160142645146,0.0497752939327544,0.159562747953423,13989,0,"NS",FALSE
"Os04g0599900.1","Os04g0599900","Os04t0599900-02",110.026201340118,114.691853933259,6.81166121514088,0.0599158024645021,0.0599158024645021,0.372596124380811,0.59110899166752,28266,0,"NS",FALSE
"Os04g0599900.2","Os04g0599900","Os04t0599900-03",67.3923840582227,70.0281820966188,6.1021886945703,0.0553500729982552,0.0553500729982552,0.448143001198943,0.66553598972597,30196,0,"NS",FALSE
"Os04g0600000","Os04g0600000","Os04t0600000-01",4.12913365524997,3.47808276103198,1.92206568981615,-0.247546855625733,-0.247546855625733,0.354110780076919,0.572451132922725,27739,0,"NS",FALSE
"Os04g0600100","Os04g0600100","Os04t0600100-01",18.2909288875238,18.6187295741201,4.20586958418815,0.0256262929011815,0.0256262929011815,0.810272242889902,0.946985886373592,38370,0,"NS",FALSE
"Os04g0600200","Os04g0600200","Os04t0600200-01",144.796322770379,65.5058269751192,6.60571624711498,-1.14432981408022,-1.14432981408022,2.43611185072098e-06,6.83208254119646e-05,1599,1,"down",TRUE
"Os04g0600300","Os04g0600300","Os04t0600300-01",0.448425296335701,1.33255382154985,-0.371433312796161,1.57125423417278,1.57125423417278,0.0369209351722562,0.128396806507797,12894,0,"NS",TRUE
"Os04g0600400","Os04g0600400","Os04t0600400-01",76.604951911664,66.7484019259027,6.16001357023026,-0.198704357570033,-0.198704357570033,0.0315614429533591,0.114639668540453,12346,0,"NS",FALSE
"Os04g0600500","Os04g0600500","Os04t0600500-02",2.57039633052614,4.83796844671768,1.81819609321068,0.912410533730497,0.912410533730497,0.0222931490553515,0.090660558287674,11027,0,"NS",FALSE
"Os04g0600500.1","Os04g0600500","Os04t0600500-01",3.4454120761195,2.49988136395417,1.55326808630466,-0.462816910591535,-0.462816910591535,0.343693467513788,0.561294652288442,27459,0,"NS",FALSE
"Os04g0600651","Os04g0600651","Os04t0600651-00",0.0363689705816903,0.053467818122985,-4.50316674149546,0.555962714353296,0.555962714353296,0.672463882401,0.848197914476262,35458.5,0,"NS",FALSE
"Os04g0600800","Os04g0600800","Os04t0600800-01",135.719822459462,124.572865427899,7.02266684046642,-0.123641594447751,-0.123641594447751,0.0928366463532622,0.243959365312962,17065,0,"NS",FALSE
"Os04g0600900","Os04g0600900","Os04t0600900-01",50.0135410154131,71.7886670342177,5.90496552644508,0.521437356902722,0.521437356902722,0.00151297305727579,0.0120747043567317,5619,1,"up",FALSE
"Os04g0600900.1","Os04g0600900","Os04t0600900-02",19.7045379406519,30.3354151583217,4.61169358249168,0.622475136094319,0.622475136094319,0.00102379929427297,0.00895184230240274,5128,1,"up",FALSE
"Os04g0601200","Os04g0601200","Os04t0601200-01",4.73747748974683,1.17087788634201,1.23585485493004,-2.01652846673048,-2.01652846673048,0.000187604430654971,0.0024092019153183,3492,1,"down",TRUE
"Os04g0601400","Os04g0601400","Os04t0601400-01",104.889324846268,89.467263528366,6.59800601477059,-0.229436059031296,-0.229436059031296,0.0720808061985711,0.20614742813576,15680,0,"NS",FALSE
"Os04g0601500","Os04g0601500","Os04t0601500-00",3.34212042604667,2.1503760809674,1.42267635733497,-0.636174722762697,-0.636174722762697,0.123577410628141,0.29324588090359,18897,0,"NS",FALSE
"Os04g0601700","Os04g0601700","Os04t0601700-01",311.284324641323,241.392816829207,8.09866402725742,-0.366850182589531,-0.366850182589531,3.75511799143677e-05,0.000657791059406213,2560,1,"down",FALSE
"Os04g0601700.1","Os04g0601700","Os04t0601700-02",495.10283050635,387.678767235792,8.77515114955584,-0.352866474880377,-0.352866474880377,7.57125952746864e-05,0.00116037444377923,2926,1,"down",FALSE
"Os04g0601800","Os04g0601800","Os04t0601800-01",91.503779570999,112.601009494213,6.66541769074848,0.299316521197238,0.299316521197238,0.00214176486137463,0.0157735758652461,6089,1,"up",FALSE
"Os04g0602000","Os04g0602000","Os04t0602000-00",0.207371840974545,0.0855346978169957,-2.90852725078402,-1.27763831953164,-1.27763831953164,0.329682412087437,0.54560575533287,27071,0,"NS",TRUE
"Os04g0602100","Os04g0602100","Os04t0602100-01",46.0437389456647,49.3796392634494,5.57538873900868,0.100911305952716,0.100911305952716,0.484224541509833,0.69580689766967,31207,0,"NS",FALSE
"Os04g0602100.1","Os04g0602100","Os04t0602100-02",0.673702466279139,0.482227124175253,-0.811015903759331,-0.482398779203203,-0.482398779203203,0.66887477339061,0.848197914476262,35311,0,"NS",FALSE
"Os04g0602200","Os04g0602200","Os04t0602200-01",58.5522258357025,49.2261821688785,5.74650302892629,-0.250298162225439,-0.250298162225439,0.00895918165742438,0.0464737469341283,8645,1,"down",FALSE
"Os04g0602250","Os04g0602250","Os04t0602250-00",0.109106911745071,0,-6.47842536124147,-2.87700375786132,-2.87700375786132,0.0293457326560682,0.10854364730234,12008.5,0,"NS",TRUE
"Os04g0602300","Os04g0602300","Os04t0602300-01",29.6587875925415,32.4292724251818,4.95480623487535,0.128837032467653,0.128837032467653,0.433859318016685,0.65048436165631,29910,0,"NS",FALSE
"Os04g0602400","Os04g0602400","Os04t0602400-01",35.7270749781996,40.1934853054153,5.24391783836927,0.169943880062657,0.169943880062657,0.239303887261515,0.450083610298847,23843,0,"NS",FALSE
"Os04g0602500","Os04g0602500","Os04t0602500-01",2.24767391688973,2.83994685981636,1.33714834266076,0.337431184140738,0.337431184140738,0.314692335449026,0.53015000904903,26619,0,"NS",FALSE
"Os04g0602500.1","Os04g0602500","Os04t0602500-02",6.53799431906688,8.52602265589011,2.90036050623031,0.38302476539545,0.38302476539545,0.220474470570716,0.429504833558419,23019,0,"NS",FALSE
"Os04g0602600","Os04g0602600","Os04t0602600-01",6.05729340442904,7.78234504807811,2.77943912077931,0.361531652271729,0.361531652271729,0.0871387771297294,0.233504818326489,16733,0,"NS",FALSE
"Os04g0602700","Os04g0602700","Os04t0602700-00",2.24213513061771,2.06747916066993,1.10637300892653,-0.117000442445369,-0.117000442445369,0.93193051048726,1,41263,0,"NS",FALSE
"Os04g0602800","Os04g0602800","Os04t0602800-02",76.6291165003793,68.6710710431686,6.18072566351768,-0.158190207071514,-0.158190207071514,0.0843663275835185,0.228039202500568,16590,0,"NS",FALSE
"Os04g0602800.1","Os04g0602800","Os04t0602800-01",79.7045364742428,69.9755540152708,6.22268451650121,-0.187810835132,-0.187810835132,0.0461969006862913,0.151160438845388,13705,0,"NS",FALSE
"Os04g0602900","Os04g0602900","Os04t0602900-01",40.0361263612638,34.9570013909923,5.22537001032794,-0.19572095913805,-0.19572095913805,0.0949312586378082,0.247678459527221,17188,0,"NS",FALSE
"Os04g0602900.1","Os04g0602900","Os04t0602900-02",27.6789860791472,30.820939298752,4.86827905791097,0.155119734128125,0.155119734128125,0.253214196017934,0.46771304910735,24278,0,"NS",FALSE
"Os04g0603000","Os04g0603000","Os04t0603000-00",7.65939167079433,7.86895454410499,2.95670089424594,0.0389421604262212,0.0389421604262212,0.912646837233237,1,40846,0,"NS",FALSE
"Os04g0603100","Os04g0603100","Os04t0603100-01",23.9041696674021,24.3582631249926,4.59276487402028,0.0271489717451905,0.0271489717451905,0.835589800271526,0.962898342628197,38915,0,"NS",FALSE
"Os04g0603200","Os04g0603200","Os04t0603200-01",15.648958769161,16.332744064857,3.99884502819619,0.0617005303902789,0.0617005303902789,0.963868262136445,1,42005,0,"NS",FALSE
"Os04g0603200.1","Os04g0603200","Os04t0603200-03",0.957987053128746,1.44492654509199,0.234537108396876,0.59291808945385,0.59291808945385,0.276082683473027,0.486565213506167,25445,0,"NS",FALSE
"Os04g0603300","Os04g0603300","Os04t0603300-01",0.485243208239858,0.760237462632398,-0.719349025059976,0.647742099175138,0.647742099175138,0.173310387072315,0.37087362207302,20955,0,"NS",FALSE
"Os04g0603400","Os04g0603400","Os04t0603400-01",18.2476476367133,15.6634500691056,4.07948435118617,-0.220308474391762,-0.220308474391762,0.364472601041191,0.582981637293831,28035,0,"NS",FALSE
"Os04g0603601","Os04g0603601","Os04t0603601-00",0.494297351374615,0.66807826188094,-0.799229948485068,0.434637940779607,0.434637940779607,0.473615713190811,0.686230146763449,30950,0,"NS",FALSE
"Os04g0603800","Os04g0603800","Os04t0603800-01",33.3882263801938,38.1644860396752,5.15771320517951,0.192891304849057,0.192891304849057,0.114177600494215,0.281808592468631,18169,0,"NS",FALSE
"Os04g0603900","Os04g0603900","Os04t0603900-01",16.6098458892302,10.8059241775537,3.74385867074865,-0.620216223550508,-0.620216223550508,0.119807760521373,0.287567924818884,18429,0,"NS",FALSE
"Os04g0604000","Os04g0604000","Os04t0604000-01",5.09506536433116,8.77141845559363,2.74095540968799,0.783709509835589,0.783709509835589,0.0327539133690437,0.117825722458966,12466,0,"NS",FALSE
"Os04g0604000.1","Os04g0604000","Os04t0604000-02",2.68921497389829,7.71372698906638,2.18730658678531,1.52024299793492,1.52024299793492,1.21850479956094e-06,3.87663916845412e-05,1409,1,"up",TRUE
"Os04g0604200","Os04g0604200","Os04t0604200-01",6.38165490696176,17.0588343788012,3.38318888108359,1.41851657046574,1.41851657046574,0.00416387362187672,0.0261116974827912,7151,1,"up",TRUE
"Os04g0604250","Os04g0604250","Os04t0604250-01",71.8329179876374,89.2384486646124,6.32308337261036,0.31302031207392,0.31302031207392,0.0142843979416229,0.0650456479786898,9848,0,"NS",FALSE
"Os04g0604300","Os04g0604300","Os04t0604300-01",0.757231873975505,1.65111281612559,0.161122871777953,1.1246316546743,1.1246316546743,0.151774213128431,0.338177621660108,20126,0,"NS",TRUE
"Os04g0604251","Os04g0604251","Os04t0604251-00",0.0501789062134281,0.082527463826772,-3.95787852536533,0.717793281611641,0.717793281611641,0.672463897474007,0.848197914476262,35480,0,"NS",FALSE
"Os04g0604500","Os04g0604500","Os04t0604500-00",3.72460858554078,0.673325740657189,0.663232673247173,-2.46771229855078,-2.46771229855078,0.00144200659933721,0.0116325497284904,5559,1,"down",TRUE
"Os04g0604600","Os04g0604600","Os04t0604600-01",78.2579368193645,74.4188432236779,6.25388061535631,-0.0725691105462332,-0.0725691105462332,0.493960189828799,0.704883822881049,31424,0,"NS",FALSE
"Os04g0604800","Os04g0604800","Os04t0604800-00",0.147162821446341,0,-6.47842536124147,-3.30867450236218,-3.30867450236218,0.0293457346147186,0.10854364730234,12079,0,"NS",TRUE
"Os04g0604900","Os04g0604900","Os04t0604900-01",6.22396690680071,5.35338662463136,2.52914311906148,-0.217382540776716,-0.217382540776716,0.482985702299329,0.694599795840905,31182,0,"NS",FALSE
"Os04g0605000","Os04g0605000","Os04t0605000-00",0.175167659985147,0.456469017373416,-1.82230140198489,1.38178049672298,1.38178049672298,0.654125306481071,0.837098214933282,35041,0,"NS",TRUE
"Os04g0605100","Os04g0605100","Os04t0605100-01",75.3161325773037,77.1267735455923,6.25202343505304,0.0342728390779996,0.0342728390779996,0.859251854719472,0.973676913454289,39574,0,"NS",FALSE
"Os04g0605200","Os04g0605200","Os04t0605200-01",22.8456801933008,19.1779941717897,4.38761471175821,-0.2524695604684,-0.2524695604684,0.0668881534905716,0.195416793284634,15349,0,"NS",FALSE
"Os04g0605300","Os04g0605300","Os04t0605300-01",5.27392158151961,3.90757771274436,2.18257534259104,-0.432601554381058,-0.432601554381058,0.513709849589293,0.721452103196733,31931,0,"NS",FALSE
"Os04g0605300.1","Os04g0605300","Os04t0605300-02",1.13864631925936,2.15624879072749,0.647921670723229,0.921203953919095,0.921203953919095,0.176489799639625,0.375807624645743,21060,0,"NS",FALSE
"Os04g0605500","Os04g0605500","Os04t0605500-03",208.572538020875,143.791312630231,7.43611905568308,-0.536572700205036,-0.536572700205036,6.84311198684894e-05,0.00106783832866003,2873,1,"down",FALSE
"Os04g0605500.1","Os04g0605500","Os04t0605500-02",134.745202215891,97.6577972641088,6.84187671343187,-0.46442676227662,-0.46442676227662,8.02921251498714e-05,0.00121642569602055,2960,1,"down",FALSE
"Os04g0605500.2","Os04g0605500","Os04t0605500-01",71.2199405016549,54.0960041799657,5.95582972652222,-0.396759197629486,-0.396759197629486,0.00308746676520115,0.0208052176573611,6654,1,"down",FALSE
"Os04g0605900","Os04g0605900","Os04t0605900-01",786.249074840149,839.681983870837,9.66627091380417,0.094856619240236,0.094856619240236,0.300341154271197,0.513838469552758,26211,0,"NS",FALSE
"Os04g0605925","Os04g0605925","Os04t0605925-00",62.8678581612958,66.904860333305,6.0191449112964,0.0897884069738604,0.0897884069738604,0.361189475400534,0.580835574656156,27886,0,"NS",FALSE
"Os04g0606000","Os04g0606000","Os04t0606000-01",37.4220820683937,44.0682793365596,5.34374329277146,0.235850738462051,0.235850738462051,0.204283505966136,0.412963043696246,22094,0,"NS",FALSE
"Os04g0606200","Os04g0606200","Os04t0606200-01",242.634728999017,170.675304368524,7.66887638324949,-0.507531737617517,-0.507531737617517,0.00210464909675068,0.0155591557366888,6065,1,"down",FALSE
"Os04g0606400","Os04g0606400","Os04t0606400-01",122.569304860092,117.793528271114,6.90878519311133,-0.0573374510470188,-0.0573374510470188,0.610335096908698,0.803113567938259,34078,0,"NS",FALSE
"Os04g0606400.1","Os04g0606400","Os04t0606400-02",121.524658525544,112.099630231244,6.86687148957117,-0.116467560958858,-0.116467560958858,0.392407579887977,0.611605919383304,28772,0,"NS",FALSE
"Os04g0606450","Os04g0606450","Os04t0606450-01",37.4984253016368,36.6658282223528,5.21256116522077,-0.0323938848318388,-0.0323938848318388,0.683325570766128,0.856503232559756,35776,0,"NS",FALSE
"Os04g0606425","Os04g0606425","Os04t0606425-00",0.56088896781942,0.99275493742607,-0.422351676017523,0.823722424165033,0.823722424165033,0.227568815530087,0.437011646267182,23352,0,"NS",FALSE
"Os04g0606500","Os04g0606500","Os04t0606500-01",252.133745613257,263.638189977,8.01023048594219,0.0643701491131914,0.0643701491131914,0.420389803033951,0.636998152635733,29595,0,"NS",FALSE
"Os04g0606601","Os04g0606601","Os04t0606601-00",12.4893118099714,42.2103105531674,4.52107280835965,1.75690146035388,1.75690146035388,0.00637321541678775,0.0360813624732269,7921,1,"up",TRUE
"Os04g0606700","Os04g0606700","Os04t0606700-01",77.2412807117846,74.4639700254393,6.24488540511063,-0.0528295502129987,-0.0528295502129987,0.647802246124323,0.833358499245507,34859,0,"NS",FALSE
"Os04g0606800","Os04g0606800","Os04t0606800-01",254.674733114261,222.960138162674,7.89657700730611,-0.191870031951323,-0.191870031951323,0.0561638423127637,0.173974233427435,14476,0,"NS",FALSE
"Os04g0606900","Os04g0606900","Os04t0606900-01",10.3716597421879,9.89062403437854,3.34031821288838,-0.0685133286206536,-0.0685133286206536,0.859155627968192,0.973592474176979,39573,0,"NS",FALSE
"Os04g0607000","Os04g0607000","Os04t0607000-02",38.8934193914958,38.661079870364,5.2771321012792,-0.00864414265894897,-0.00864414265894897,0.950437136783388,1,41657,0,"NS",FALSE
"Os04g0607100","Os04g0607100","Os04t0607100-01",125.735161817195,70.9234882844815,6.56121796771718,-0.826052755336427,-0.826052755336427,8.67992972764019e-08,4.28209866563583e-06,909,1,"down",FALSE
"Os04g0607150","Os04g0607150","Os04t0607150-00",15.8558861249321,1.62167369807256,2.3422150804857,-3.28946304162714,-3.28946304162714,7.0872468724794e-13,3.36553604687642e-10,94,1,"down",TRUE
"Os04g0607200","Os04g0607200","Os04t0607200-01",6.40974825369287,5.47977855506702,2.56719264426324,-0.226150102140938,-0.226150102140938,0.365433794767445,0.583796846182811,28070,0,"NS",FALSE
"Os04g0607200.1","Os04g0607200","Os04t0607200-02",14.4487157131543,13.6842618354189,3.81365753353329,-0.0784236491141916,-0.0784236491141916,0.704656142833959,0.87306183536625,36194,0,"NS",FALSE
"Os04g0607200.2","Os04g0607200","Os04t0607200-03",9.03219995455778,8.3367810551094,3.11728393587479,-0.115586977853954,-0.115586977853954,0.615478312639803,0.807437952905391,34182,0,"NS",FALSE
"Os04g0607250","Os04g0607250","Os04t0607250-00",3.11188885570147,4.41052903245822,1.88937112395533,0.503161180084928,0.503161180084928,0.233542964350234,0.444888246089821,23518,0,"NS",FALSE
"Os04g0607400","Os04g0607400","Os04t0607400-01",69.340210635937,81.3482210933677,6.23082960324873,0.230418578629416,0.230418578629416,0.0246700188314873,0.0978335978492411,11308,0,"NS",FALSE
"Os04g0607400.1","Os04g0607400","Os04t0607400-04",10.3999893641776,10.925382876834,3.41406104108381,0.0711017864786441,0.0711017864786441,0.736443924906958,0.896413035280474,36841,0,"NS",FALSE
"Os04g0607450","Os04g0607450","Os04t0607450-01",10.9193473799586,18.0277845355585,3.8104824675368,0.72333547963923,0.72333547963923,0.0435358722262808,0.144895550995646,13474,0,"NS",FALSE
"Os04g0607500","Os04g0607500","Os04t0607500-02",10.219339837537,18.9436039199319,3.79843450695614,0.890408819820042,0.890408819820042,0.0153476270119664,0.0685711851872694,10037,0,"NS",FALSE
"Os04g0607500.1","Os04g0607500","Os04t0607500-01",2.59877983828264,5.75751827433888,1.95164075141641,1.14761266743398,1.14761266743398,0.0199485568894316,0.0838243145754937,10672,0,"NS",TRUE
"Os04g0607566","Os04g0607566","Os04t0607566-00",0.176625466123195,0.0430557344597485,-3.519442759129,-2.0364160642965,-2.0364160642965,0.111465906216727,0.276638339521084,18019,0,"NS",TRUE
"Os04g0607583","Os04g0607583","Os04t0607583-00",0.202221045324299,0.719210718515807,-1.39075426021412,1.83048137412234,1.83048137412234,0.0835331598823605,0.226383091905758,16547,0,"NS",TRUE
"Os04g0607600","Os04g0607600","Os04t0607600-01",0.723256333828559,0.718780626593138,-0.471898806576716,-0.00895552824854151,-0.00895552824854151,0.937943172997946,1,41388,0,"NS",FALSE
