"feature_id","gene_id","transcript_id","mean_norm_WT","mean_norm_mutant","a.value","m.value_TCC_raw","log2FC_mut_vs_WT","p.value","q.value","rank","estimatedDEG","direction","abs_log2FC_gt1"
"Os02g0587300","Os02g0587300","Os02t0587300-00",0,0,-6.35313872224295,1.99300453528808,-1.99300453528808,1,1,43709,0,"NS",TRUE
"Os02g0587600","Os02g0587600","Os02t0587600-00",0,0,-6.35313872224295,1.99300453528808,-1.99300453528808,1,1,43709,0,"NS",TRUE
"Os02g0587800","Os02g0587800","Os02t0587800-01",0.266484000217341,0.124081620943054,-2.45925891788112,1.10275947743459,-1.10275947743459,0.254237553564999,0.475820742976601,23960,0,"NS",TRUE
"Os02g0588250","Os02g0588250","Os02t0588250-01",12.9696354250577,13.8420226682109,3.74402444420614,-0.0939168462977609,0.0939168462977609,0.67895767903493,0.869116318975141,35032,0,"NS",FALSE
"Os02g0588300","Os02g0588300","Os02t0588300-01",12.5859374685628,13.2364573854247,3.69009295995133,-0.0727043696966687,0.0727043696966687,0.747920819455703,0.917938671581426,36538,0,"NS",FALSE
"Os02g0588500","Os02g0588500","Os02t0588500-01",1.20688830983731,1.82015312944654,0.567675999532929,-0.592767659803969,0.592767659803969,0.332583787650875,0.565581622048381,26370,0,"NS",FALSE
"Os02g0588500.1","Os02g0588500","Os02t0588500-02",176.539647141697,256.134388050302,7.73230277893348,-0.536908739807244,0.536908739807244,0.000390582807952651,0.00557811956682443,3140,1,"up",FALSE
"Os02g0588550","Os02g0588550","Os02t0588550-00",6.749723625386,8.8404961182007,2.94947788245998,-0.389298903540598,0.389298903540598,0.324790765874843,0.556911907042843,26153,0,"NS",FALSE
"Os02g0588600","Os02g0588600","Os02t0588600-01",20.0737473908484,18.9406446777137,4.28532579595065,0.0838245295834694,-0.0838245295834694,0.828116245726328,0.967281894512247,38390,0,"NS",FALSE
"Os02g0588700","Os02g0588700","Os02t0588700-01",120.47401208122,20.5059608668114,5.63527480112744,2.55460671858515,-2.55460671858515,0.000187255179862527,0.00323594269200585,2595,1,"down",TRUE
"Os02g0588775","Os02g0588775","Os02t0588775-00",0.184918233069092,0.186835136229265,-2.42760145668364,-0.0148783113852846,0.0148783113852846,0.938832739736813,1,40950,0,"NS",FALSE
"Os02g0589000","Os02g0589000","Os02t0589000-01",0.497218452210838,0.073573065325389,-2.38636337349843,2.75663023133479,-2.75663023133479,0.667979404604205,0.861118598060596,34763,0,"NS",TRUE
"Os02g0589100","Os02g0589100","Os02t0589100-00",0,0,-6.35313872224295,1.99300453528808,-1.99300453528808,1,1,43709,0,"NS",TRUE
"Os02g0589400","Os02g0589400","Os02t0589400-01",2.23968399806211,2.10911000667464,1.11996476930709,0.0866608486401907,-0.0866608486401907,0.604995002284085,0.813120608218636,33302,0,"NS",FALSE
"Os02g0589450","Os02g0589450","Os02t0589450-00",0,0,-6.35313872224295,1.99300453528808,-1.99300453528808,1,1,43709,0,"NS",TRUE
"Os02g0589500","Os02g0589500","Os02t0589500-00",4.12761942419046,3.36723267328669,1.89843668546514,0.293746543390323,-0.293746543390323,0.550543145346299,0.771155920971715,32015,0,"NS",FALSE
"Os02g0589600","Os02g0589600","Os02t0589600-01",35.9589823164603,41.4092243248575,5.27008027981945,-0.203599987101155,0.203599987101155,0.348153414194226,0.581626003385246,26842,0,"NS",FALSE
"Os02g0589700","Os02g0589700","Os02t0589700-00",0.052041525584088,0,-6.35313872224295,2.08544805502611,-2.08544805502611,0.252210588010083,0.473082354014605,23458,0,"NS",TRUE
"Os02g0589900","Os02g0589900","Os02t0589900-00",0.380199735320304,0.291405255732588,-1.58703588215476,0.383730629816412,-0.383730629816412,0.918703493371271,1,40443,0,"NS",FALSE
"Os02g0590000","Os02g0590000","Os02t0590000-00",0,0.127429894428446,-6.35313872224295,-1.38441212619431,1.38441212619431,0.0870002749930274,0.246258183685454,15727,0,"NS",TRUE
"Os02g0590200","Os02g0590200","Os02t0590200-01",1.14859859286659,0.29166450852141,-0.788871777152793,1.97749295312651,-1.97749295312651,0.060642204622158,0.194746421088231,13964,0,"NS",TRUE
"Os02g0590400","Os02g0590400","Os02t0590400-02",2.15811234238629,1.3964448516291,0.795764283683556,0.62801136764621,-0.62801136764621,0.184061093740312,0.400525800062624,20608,0,"NS",FALSE
"Os02g0590400.1","Os02g0590400","Os02t0590400-03",0.536769118633893,0.925103838412092,-0.504969603329203,-0.785313637340072,0.785313637340072,0.694919460944858,0.879787990609965,35411,0,"NS",FALSE
"Os02g0590400.2","Os02g0590400","Os02t0590400-01",71.5078723888808,65.4606212669343,6.09629278154757,0.127474784061566,-0.127474784061566,0.462903554108439,0.696495876407732,29802,0,"NS",FALSE
"Os02g0590700","Os02g0590700","Os02t0590700-01",119.30833470437,77.5225716718752,6.5875477730621,0.622006495629807,-0.622006495629807,0.00522970573765816,0.0364842756844341,6428,1,"down",FALSE
"Os02g0590700.1","Os02g0590700","Os02t0590700-02",1.70844756582639,1.26423694894185,0.55547642786468,0.434419085303314,-0.434419085303314,0.884987903220322,1,39602,0,"NS",FALSE
"Os02g0590800","Os02g0590800","Os02t0590800-01",118.200277792107,66.3385144414464,6.46843220806005,0.83331481565862,-0.83331481565862,0.000679919312703337,0.00835121929851231,3651,1,"down",FALSE
"Os02g0590850","Os02g0590850","Os02t0590850-00",1.83597032821452,3.31150012716665,1.30201382832634,-0.850942170612934,0.850942170612934,0.218301569267101,0.445950964477673,21952,0,"NS",FALSE
"Os02g0591000","Os02g0591000","Os02t0591000-01",25.5058361863857,28.5592350374175,4.75432046294711,-0.163129938125431,0.163129938125431,0.573190777206576,0.789949513293331,32539,0,"NS",FALSE
